ptp_trunk,condition,border_dist,new_pa_status,accuracy_type,new_pa_img_row_number_across_sessions,correct_mean,correct_sd,correct_n,ci_95,y_hat_i_c_ml
5dc983b...,landmark_schema,3_4,far_pa,mouse_error,2,78.82705183858204,NA,1,NA,34.89036812747587
5dc983b...,landmark_schema,3_4,far_pa,mouse_error,3,59.84681780648408,NA,1,NA,39.342095983144425
5dc983b...,landmark_schema,3_4,far_pa,mouse_error,4,17.068365521118302,NA,1,NA,44.36182818971373
5dc983b...,landmark_schema,3_4,far_pa,mouse_error,5,37.199013448779795,NA,1,NA,50.02203749329547
5dc983b...,landmark_schema,3_4,far_pa,mouse_error,6,48.542034378077936,NA,1,NA,56.40444357432613
5dc983b...,landmark_schema,3_4,far_pa,mouse_error,7,53.73329137101597,NA,1,NA,63.60119288135265
5dc983b...,landmark_schema,3_4,far_pa,mouse_error,8,86.71875,NA,1,NA,71.71618900203559
5dc983b...,landmark_schema,3_4,far_pa,correct_exact,1,1,NA,1,NA,0.521290911267208
5dc983b...,landmark_schema,3_4,far_pa,correct_exact,2,0,NA,1,NA,0.4609865116829257
5dc983b...,landmark_schema,3_4,far_pa,correct_exact,3,0,NA,1,NA,0.393085388546042
5dc983b...,landmark_schema,3_4,far_pa,correct_exact,4,1,NA,1,NA,0.31663056012500024
5dc983b...,landmark_schema,3_4,far_pa,correct_exact,5,0,NA,1,NA,0.23054449086945705
5dc983b...,landmark_schema,3_4,far_pa,correct_exact,6,0,NA,1,NA,0.13361390488921843
5dc983b...,landmark_schema,3_4,far_pa,correct_exact,7,0,NA,1,NA,0.024472686342206673
5dc983b...,landmark_schema,3_4,far_pa,correct_exact,8,0,NA,1,NA,-0.09841737426626906
5dc983b...,landmark_schema,3_4,far_pa,correct_one_square_away,1,1,NA,1,NA,0.999999998273246
5dc983b...,landmark_schema,3_4,far_pa,correct_one_square_away,2,1,NA,1,NA,0.9999999691572434
5dc983b...,landmark_schema,3_4,far_pa,correct_one_square_away,3,1,NA,1,NA,0.9999994490960193
5dc983b...,landmark_schema,3_4,far_pa,correct_one_square_away,4,1,NA,1,NA,0.9999901599198686
5dc983b...,landmark_schema,3_4,far_pa,correct_one_square_away,5,1,NA,1,NA,0.999824239467499
5dc983b...,landmark_schema,3_4,far_pa,correct_one_square_away,6,1,NA,1,NA,0.9968606185749814
5dc983b...,landmark_schema,3_4,far_pa,correct_one_square_away,7,1,NA,1,NA,0.9439253193449556
5dc983b...,landmark_schema,3_4,far_pa,correct_one_square_away,8,0,NA,1,NA,-0.0015889708421022997
5dc983b...,landmark_schema,3_4,near_pa,mouse_error,1,262.8896679960293,NA,1,NA,158.595764770219
5dc983b...,landmark_schema,3_4,near_pa,mouse_error,2,18.670900863710354,NA,1,NA,135.93321178002034
5dc983b...,landmark_schema,3_4,near_pa,mouse_error,3,59.06333498087032,NA,1,NA,116.5090258974029
5dc983b...,landmark_schema,3_4,near_pa,mouse_error,4,80.45637040696343,NA,1,NA,99.86046042617583
5dc983b...,landmark_schema,3_4,near_pa,mouse_error,5,131.60633548223467,NA,1,NA,85.59089289193102
5dc983b...,landmark_schema,3_4,near_pa,mouse_error,6,115.4587698664008,NA,1,NA,73.36037621670867
5dc983b...,landmark_schema,3_4,near_pa,mouse_error,7,122.23738192166299,NA,1,NA,62.8775400842254
5dc983b...,landmark_schema,3_4,near_pa,mouse_error,8,7.6959430261989334,NA,1,NA,53.892649560089055
5dc983b...,landmark_schema,3_4,near_pa,correct_exact,1,0,NA,1,NA,0.181233335350406
5dc983b...,landmark_schema,3_4,near_pa,correct_exact,2,1,NA,1,NA,0.20179851701170518
5dc983b...,landmark_schema,3_4,near_pa,correct_exact,3,0,NA,1,NA,0.22184715749586295
5dc983b...,landmark_schema,3_4,near_pa,correct_exact,4,0,NA,1,NA,0.24139223090600553
5dc983b...,landmark_schema,3_4,near_pa,correct_exact,5,0,NA,1,NA,0.26044638547123516
5dc983b...,landmark_schema,3_4,near_pa,correct_exact,6,0,NA,1,NA,0.27902195173169536
5dc983b...,landmark_schema,3_4,near_pa,correct_exact,7,0,NA,1,NA,0.2971309505180494
5dc983b...,landmark_schema,3_4,near_pa,correct_exact,8,1,NA,1,NA,0.31478510073053645
5dc983b...,landmark_schema,3_4,near_pa,correct_one_square_away,1,0,NA,1,NA,0.409048541981427
5dc983b...,landmark_schema,3_4,near_pa,correct_one_square_away,2,1,NA,1,NA,0.3996092375828925
5dc983b...,landmark_schema,3_4,near_pa,correct_one_square_away,3,1,NA,1,NA,0.39001915858803676
5dc983b...,landmark_schema,3_4,near_pa,correct_one_square_away,4,0,NA,1,NA,0.38027589666485395
5dc983b...,landmark_schema,3_4,near_pa,correct_one_square_away,5,0,NA,1,NA,0.37037700501290133
5dc983b...,landmark_schema,3_4,near_pa,correct_one_square_away,6,0,NA,1,NA,0.36031999774884027
5dc983b...,landmark_schema,3_4,near_pa,correct_one_square_away,7,0,NA,1,NA,0.3501023492821635
5dc983b...,landmark_schema,3_4,near_pa,correct_one_square_away,8,1,NA,1,NA,0.33972149368094867
5dc983b...,landmark_schema,5,both,mouse_error,1,88.01325472798118,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,mouse_error,2,51.077960098387834,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,mouse_error,3,39.64319623608193,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,mouse_error,4,15.281377811326438,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,mouse_error,5,70.06306450486233,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,mouse_error,6,16.847344236184526,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,mouse_error,7,26.60865475390479,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,mouse_error,8,30.91654909288066,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_exact,1,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_exact,2,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_exact,3,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_exact,4,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_exact,5,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_exact,6,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_exact,7,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_exact,8,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_one_square_away,1,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_one_square_away,2,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_one_square_away,3,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_one_square_away,4,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_one_square_away,5,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_one_square_away,6,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_one_square_away,7,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,both,correct_one_square_away,8,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,mouse_error,1,88.01325472798118,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,mouse_error,2,51.077960098387834,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,mouse_error,3,39.64319623608193,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,mouse_error,4,15.281377811326438,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,mouse_error,5,70.06306450486233,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,mouse_error,6,16.847344236184526,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,mouse_error,7,26.60865475390479,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,mouse_error,8,30.91654909288066,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_exact,1,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_exact,2,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_exact,3,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_exact,4,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_exact,5,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_exact,6,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_exact,7,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_exact,8,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_one_square_away,1,0,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_one_square_away,2,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_one_square_away,3,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_one_square_away,4,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_one_square_away,5,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_one_square_away,6,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_one_square_away,7,1,NA,1,NA,NA
5dc983b...,landmark_schema,5,near_pa,correct_one_square_away,8,1,NA,1,NA,NA
5dc983b...,landmark_schema,all,both,mouse_error,1,178.30430751912482,110.10157789128385,6,88.09961066492137,109.230414936952
5dc983b...,landmark_schema,all,both,mouse_error,2,50.140236808558996,25.6649904215441,6,20.536269390158925,99.84354772207145
5dc983b...,landmark_schema,all,both,mouse_error,3,49.25584395157675,24.463042614145607,6,19.574510840468367,91.26335396128935
5dc983b...,landmark_schema,all,both,mouse_error,4,49.585525928761236,40.09550463632771,6,32.0830855972107,83.42051105243709
5dc983b...,landmark_schema,all,both,mouse_error,5,106.712381181858,74.46907071393736,6,59.58766679033901,76.25165372731675
5dc983b...,landmark_schema,all,both,mouse_error,6,67.38140983620085,61.249497795354394,6,49.009805422778214,69.69886209994341
5dc983b...,landmark_schema,all,both,mouse_error,7,81.381467838227735,45.25454983749816,6,36.21118150946582,63.709193710071645
5dc983b...,landmark_schema,all,both,mouse_error,8,74.24055218274022,53.90375445107876,6,43.13198658430404,58.23425578121063
5dc983b...,landmark_schema,all,both,correct_exact,1,0.16666666666666666,0.408248290463863,6,0.32666666666666666,0.223397412278321
5dc983b...,landmark_schema,all,both,correct_exact,2,0.16666666666666666,0.408248290463863,6,0.32666666666666666,0.21341008750757698
5dc983b...,landmark_schema,all,both,correct_exact,3,0.16666666666666666,0.408248290463863,6,0.32666666666666666,0.20329432296898603
5dc983b...,landmark_schema,all,both,correct_exact,4,0.5,0.5477225575051661,6,0.4382693235899588,0.193048466891494
5dc983b...,landmark_schema,all,both,correct_exact,5,0,0,6,0,0.18267084626181246
5dc983b...,landmark_schema,all,both,correct_exact,6,0.3333333333333333,0.5163977794943222,6,0.41320428092866823,0.1721597665512385
5dc983b...,landmark_schema,all,both,correct_exact,7,0,0,6,0,0.16151351143895915
5dc983b...,landmark_schema,all,both,correct_exact,8,0.16666666666666666,0.408248290463863,6,0.32666666666666666,0.15073034253179982
5dc983b...,landmark_schema,all,both,correct_one_square_away,1,0.16666666666666666,0.408248290463863,6,0.32666666666666666,0.556191272049363
5dc983b...,landmark_schema,all,both,correct_one_square_away,2,0.8333333333333334,0.408248290463863,6,0.32666666666666666,0.5709259845960747
5dc983b...,landmark_schema,all,both,correct_one_square_away,3,0.8333333333333334,0.408248290463863,6,0.32666666666666666,0.5851714959618254
5dc983b...,landmark_schema,all,both,correct_one_square_away,4,0.6666666666666666,0.5163977794943222,6,0.41320428092866823,0.5989440479154787
5dc983b...,landmark_schema,all,both,correct_one_square_away,5,0.5,0.5477225575051661,6,0.4382693235899588,0.612259342989555
5dc983b...,landmark_schema,all,both,correct_one_square_away,6,0.6666666666666666,0.5163977794943222,6,0.41320428092866823,0.6251325623831977
5dc983b...,landmark_schema,all,both,correct_one_square_away,7,0.6666666666666666,0.5163977794943222,6,0.41320428092866823,0.6375783832707498
5dc983b...,landmark_schema,all,both,correct_one_square_away,8,0.5,0.5477225575051661,6,0.4382693235899588,0.6496109955356757
5dc983b...,landmark_schema,all,far_pa,mouse_error,1,179.7307305976846,122.87729803672045,4,120.41975207598604,105.315710792123
5dc983b...,landmark_schema,all,far_pa,mouse_error,2,57.77313997231394,26.26287236183862,4,25.73761491460185,99.58752762206025
5dc983b...,landmark_schema,all,far_pa,mouse_error,3,49.207133123127065,30.570153757853454,4,29.958750682696383,94.170903688345
5dc983b...,landmark_schema,all,far_pa,mouse_error,4,50.44385183856939,44.367844774787216,4,43.48048787929147,89.04889310170113
5dc983b...,landmark_schema,all,far_pa,mouse_error,5,109.65122177601278,92.61170544309478,4,90.75947133423288,84.20547166969163
5dc983b...,landmark_schema,all,far_pa,mouse_error,6,67.99558622865494,68.0462384872992,4,66.68531371755321,79.62548676508801
5dc983b...,landmark_schema,all,far_pa,mouse_error,7,84.86069258844967,42.903708529526035,4,42.045634358935516,75.29460992092825
5dc983b...,landmark_schema,all,far_pa,mouse_error,8,101.70770524434042,41.653897292036085,4,40.820819346195364,71.1992920039574
5dc983b...,landmark_schema,all,far_pa,correct_exact,1,0.25,0.5,4,0.49,0.25296666894748
5dc983b...,landmark_schema,all,far_pa,correct_exact,2,0,0,4,0,0.2272342160280461
5dc983b...,landmark_schema,all,far_pa,correct_exact,3,0.25,0.5,4,0.49,0.2006153781165023
5dc983b...,landmark_schema,all,far_pa,correct_exact,4,0.5,0.5773502691896257,4,0.5658032638058332,0.1730796226259747
5dc983b...,landmark_schema,all,far_pa,correct_exact,5,0,0,4,0,0.1445953652382658
5dc983b...,landmark_schema,all,far_pa,correct_exact,6,0.25,0.5,4,0.49,0.11512993367571575
5dc983b...,landmark_schema,all,far_pa,correct_exact,7,0,0,4,0,0.08464953022514313
5dc983b...,landmark_schema,all,far_pa,correct_exact,8,0,0,4,0,0.05311919297087786
5dc983b...,landmark_schema,all,far_pa,correct_one_square_away,1,0.25,0.5,4,0.49,0.609305565619251
5dc983b...,landmark_schema,all,far_pa,correct_one_square_away,2,0.75,0.5,4,0.49,0.6049657471856226
5dc983b...,landmark_schema,all,far_pa,correct_one_square_away,3,0.75,0.5,4,0.49,0.6005777222192681
5dc983b...,landmark_schema,all,far_pa,correct_one_square_away,4,0.75,0.5,4,0.49,0.5961409552439153
5dc983b...,landmark_schema,all,far_pa,correct_one_square_away,5,0.5,0.5773502691896257,4,0.5658032638058332,0.5916549048352422
5dc983b...,landmark_schema,all,far_pa,correct_one_square_away,6,0.75,0.5,4,0.49,0.5871190235548073
5dc983b...,landmark_schema,all,far_pa,correct_one_square_away,7,0.75,0.5,4,0.49,0.5825327578832438
5dc983b...,landmark_schema,all,far_pa,correct_one_square_away,8,0.25,0.5,4,0.49,0.5778955481527138
5dc983b...,landmark_schema,all,near_pa,mouse_error,1,175.45146136200523,123.65629769141796,2,171.37888500268716,116.048278923026
5dc983b...,landmark_schema,all,near_pa,mouse_error,2,34.874430481049096,22.915251343154573,2,31.75891804998393,98.3436778647803
5dc983b...,landmark_schema,all,near_pa,mouse_error,3,49.35326560847612,13.732111798023482,2,19.031735969892626,83.34013279409946
5dc983b...,landmark_schema,all,near_pa,mouse_error,4,47.86887410914493,46.08567922815794,2,63.871492743724254,70.62556419425455
5dc983b...,landmark_schema,all,near_pa,mouse_error,5,100.8346999935485,43.517664244501226,2,60.312405557824896,59.85076037831706
5dc983b...,landmark_schema,all,near_pa,mouse_error,6,66.15305705129266,69.72880776559884,2,96.63919711761194,50.71978622372741
5dc983b...,landmark_schema,all,near_pa,mouse_error,7,74.42301833778389,67.61972145656004,2,93.71615262440301,42.98185517309788
5dc983b...,landmark_schema,all,near_pa,mouse_error,8,19.3062460595398,16.419448013012136,2,22.756193945348095,36.42444126187786
5dc983b...,landmark_schema,all,near_pa,correct_exact,1,0,0,2,0,0.163922288039519
5dc983b...,landmark_schema,all,near_pa,correct_exact,2,0.5,0.7071067811865476,2,0.9799999999999999,0.19009263612617322
5dc983b...,landmark_schema,all,near_pa,correct_exact,3,0,0,2,0,0.21544381739474472
5dc983b...,landmark_schema,all,near_pa,correct_exact,4,0.5,0.7071067811865476,2,0.9799999999999999,0.2400014728597748
5dc983b...,landmark_schema,all,near_pa,correct_exact,5,0,0,2,0,0.26379044093783355
5dc983b...,landmark_schema,all,near_pa,correct_exact,6,0.5,0.7071067811865476,2,0.9799999999999999,0.28683478256990647
5dc983b...,landmark_schema,all,near_pa,correct_exact,7,0,0,2,0,0.3091578055574182
5dc983b...,landmark_schema,all,near_pa,correct_exact,8,0.5,0.7071067811865476,2,0.9799999999999999,0.3307820881365058
5dc983b...,landmark_schema,all,near_pa,correct_one_square_away,1,0,0,2,0,0.469756098976359
5dc983b...,landmark_schema,all,near_pa,correct_one_square_away,2,1,0,2,0,0.5245101832287705
5dc983b...,landmark_schema,all,near_pa,correct_one_square_away,3,1,0,2,0,0.5736102472528823
5dc983b...,landmark_schema,all,near_pa,correct_one_square_away,4,0.5,0.7071067811865476,2,0.9799999999999999,0.6176401368965158
5dc983b...,landmark_schema,all,near_pa,correct_one_square_away,5,0.5,0.7071067811865476,2,0.9799999999999999,0.6571234088751128
5dc983b...,landmark_schema,all,near_pa,correct_one_square_away,6,0.5,0.7071067811865476,2,0.9799999999999999,0.6925295563525068
5dc983b...,landmark_schema,all,near_pa,correct_one_square_away,7,0.5,0.7071067811865476,2,0.9799999999999999,0.7242795916553184
5dc983b...,landmark_schema,all,near_pa,correct_one_square_away,8,1,0,2,0,0.7527510525046925
5dc983b...,random_locations,1,both,mouse_error,1,328.37270709610596,NA,1,NA,NA
5dc983b...,random_locations,1,both,mouse_error,2,251.49467641607248,NA,1,NA,NA
5dc983b...,random_locations,1,both,mouse_error,3,118.08502134320423,NA,1,NA,NA
5dc983b...,random_locations,1,both,mouse_error,4,80.74077201528978,NA,1,NA,NA
5dc983b...,random_locations,1,both,mouse_error,5,209.73601804560178,NA,1,NA,NA
5dc983b...,random_locations,1,both,mouse_error,6,103.26457410760479,NA,1,NA,NA
5dc983b...,random_locations,1,both,mouse_error,7,122.82460977192234,NA,1,NA,NA
5dc983b...,random_locations,1,both,mouse_error,8,106.44839015046212,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_exact,1,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_exact,2,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_exact,3,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_exact,4,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_exact,5,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_exact,6,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_exact,7,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_exact,8,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_one_square_away,1,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_one_square_away,2,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_one_square_away,3,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_one_square_away,4,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_one_square_away,5,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_one_square_away,6,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_one_square_away,7,0,NA,1,NA,NA
5dc983b...,random_locations,1,both,correct_one_square_away,8,0,NA,1,NA,NA
5dc983b...,random_locations,2,both,mouse_error,1,154.6227202675779,28.50553064838823,2,39.506649884680705,NA
5dc983b...,random_locations,2,both,mouse_error,2,130.1272392901216,145.63800057986364,2,201.84397090460496,NA
5dc983b...,random_locations,2,both,mouse_error,3,40.77643194158609,15.319569826333103,2,21.231840549759475,NA
5dc983b...,random_locations,2,both,mouse_error,4,70.18618757166863,54.4166534412637,2,75.41763392927983,NA
5dc983b...,random_locations,2,both,mouse_error,5,143.81990279107725,188.16942537449512,2,260.78951832079173,NA
5dc983b...,random_locations,2,both,mouse_error,6,118.37991329416572,32.56556893974235,2,45.133575875760044,NA
5dc983b...,random_locations,2,both,mouse_error,7,108.9641536677683,82.15344152481653,2,113.85886097602011,NA
5dc983b...,random_locations,2,both,mouse_error,8,44.01961144570525,9.177915873212719,2,12.7199424401724,NA
5dc983b...,random_locations,2,both,correct_exact,1,0,0,2,0,NA
5dc983b...,random_locations,2,both,correct_exact,2,0,0,2,0,NA
5dc983b...,random_locations,2,both,correct_exact,3,0,0,2,0,NA
5dc983b...,random_locations,2,both,correct_exact,4,0,0,2,0,NA
5dc983b...,random_locations,2,both,correct_exact,5,0.5,0.7071067811865476,2,0.9799999999999999,NA
5dc983b...,random_locations,2,both,correct_exact,6,0,0,2,0,NA
5dc983b...,random_locations,2,both,correct_exact,7,0,0,2,0,NA
5dc983b...,random_locations,2,both,correct_exact,8,0,0,2,0,NA
5dc983b...,random_locations,2,both,correct_one_square_away,1,0,0,2,0,NA
5dc983b...,random_locations,2,both,correct_one_square_away,2,0.5,0.7071067811865476,2,0.9799999999999999,NA
5dc983b...,random_locations,2,both,correct_one_square_away,3,1,0,2,0,NA
5dc983b...,random_locations,2,both,correct_one_square_away,4,0.5,0.7071067811865476,2,0.9799999999999999,NA
5dc983b...,random_locations,2,both,correct_one_square_away,5,0.5,0.7071067811865476,2,0.9799999999999999,NA
5dc983b...,random_locations,2,both,correct_one_square_away,6,0,0,2,0,NA
5dc983b...,random_locations,2,both,correct_one_square_away,7,0.5,0.7071067811865476,2,0.9799999999999999,NA
5dc983b...,random_locations,2,both,correct_one_square_away,8,1,0,2,0,NA
5dc983b...,random_locations,3,both,mouse_error,1,222.88774889612674,115.06622265693045,2,159.4736483994239,NA
5dc983b...,random_locations,3,both,mouse_error,2,29.894461659206563,27.695218661575094,2,38.38361476720617,NA
5dc983b...,random_locations,3,both,mouse_error,3,49.39616024264357,6.308448229648666,2,8.74306318301973,NA
5dc983b...,random_locations,3,both,mouse_error,4,76.03034862739109,32.707491308486794,2,45.330270243668906,NA
5dc983b...,random_locations,3,both,mouse_error,5,78.16598650817936,2.629623339234071,2,3.6444720104720965,NA
5dc983b...,random_locations,3,both,mouse_error,6,70.36542653115006,35.86323062244458,2,49.703901794039716,NA
5dc983b...,random_locations,3,both,mouse_error,7,61.46283375908596,37.706404563494615,2,52.25841054758043,NA
5dc983b...,random_locations,3,both,mouse_error,8,92.20212217257125,61.51764093533242,2,85.25910049322648,NA
5dc983b...,random_locations,3,both,correct_exact,1,0,0,2,0,NA
5dc983b...,random_locations,3,both,correct_exact,2,0.5,0.7071067811865476,2,0.9799999999999999,NA
5dc983b...,random_locations,3,both,correct_exact,3,0,0,2,0,NA
5dc983b...,random_locations,3,both,correct_exact,4,0,0,2,0,NA
5dc983b...,random_locations,3,both,correct_exact,5,0,0,2,0,NA
5dc983b...,random_locations,3,both,correct_exact,6,0,0,2,0,NA
5dc983b...,random_locations,3,both,correct_exact,7,0,0,2,0,NA
5dc983b...,random_locations,3,both,correct_exact,8,0,0,2,0,NA
5dc983b...,random_locations,3,both,correct_one_square_away,1,0,0,2,0,NA
5dc983b...,random_locations,3,both,correct_one_square_away,2,1,0,2,0,NA
5dc983b...,random_locations,3,both,correct_one_square_away,3,1,0,2,0,NA
5dc983b...,random_locations,3,both,correct_one_square_away,4,0.5,0.7071067811865476,2,0.9799999999999999,NA
5dc983b...,random_locations,3,both,correct_one_square_away,5,0,0,2,0,NA
5dc983b...,random_locations,3,both,correct_one_square_away,6,0.5,0.7071067811865476,2,0.9799999999999999,NA
5dc983b...,random_locations,3,both,correct_one_square_away,7,0.5,0.7071067811865476,2,0.9799999999999999,NA
5dc983b...,random_locations,3,both,correct_one_square_away,8,0.5,0.7071067811865476,2,0.9799999999999999,NA
5dc983b...,random_locations,3_4,both,mouse_error,1,226.49760278023405,81.60398846539893,3,92.34360602659257,127.887010968607
5dc983b...,random_locations,3_4,both,mouse_error,2,41.03264576318964,27.48981636459023,3,31.107655641016315,118.74357255596115
5dc983b...,random_locations,3_4,both,mouse_error,3,51.130380481084295,5.377808014361514,3,6.085562653293824,110.25385546632259
5dc983b...,random_locations,3_4,both,mouse_error,4,96.83976254490737,42.82505244151992,3,48.461108888135875,102.371121093396
5dc983b...,random_locations,3_4,both,mouse_error,5,111.85249230711848,58.376360611800735,3,66.05907072652629,95.05197246476203
5dc983b...,random_locations,3_4,both,mouse_error,6,69.21569289104461,25.437203416824218,3,28.784905430664075,88.25611532767245
5dc983b...,random_locations,3_4,both,mouse_error,7,92.72223664428776,60.35177941677487,3,68.29446754100185,81.9461363163088
5dc983b...,random_locations,3_4,both,mouse_error,8,116.27915215697239,60.26043637191401,3,68.19110315518539,76.08729697924447
5dc983b...,random_locations,3_4,both,correct_exact,1,0,0,3,0,0.109066322282977
5dc983b...,random_locations,3_4,both,correct_exact,2,0.3333333333333333,0.5773502691896257,3,0.6533333333333333,0.09059396916794243
5dc983b...,random_locations,3_4,both,correct_exact,3,0,0,3,0,0.07173861579358334
5dc983b...,random_locations,3_4,both,correct_exact,4,0,0,3,0,0.05249232114676914
5dc983b...,random_locations,3_4,both,correct_exact,5,0,0,3,0,0.032846979567771425
5dc983b...,random_locations,3_4,both,correct_exact,6,0,0,3,0,0.01279431733653083
5dc983b...,random_locations,3_4,both,correct_exact,7,0,0,3,0,-0.007674110811855303
5dc983b...,random_locations,3_4,both,correct_exact,8,0,0,3,0,-0.028566925243893565
5dc983b...,random_locations,3_4,both,correct_one_square_away,1,0,0,3,0,0.561887411388227
5dc983b...,random_locations,3_4,both,correct_one_square_away,2,1,0,3,0,0.5357973632292716
5dc983b...,random_locations,3_4,both,correct_one_square_away,3,1,0,3,0,0.5081536262911525
5dc983b...,random_locations,3_4,both,correct_one_square_away,4,0.3333333333333333,0.5773502691896257,3,0.6533333333333333,0.4788636768342504
5dc983b...,random_locations,3_4,both,correct_one_square_away,5,0,0,3,0,0.44782948123658955
5dc983b...,random_locations,3_4,both,correct_one_square_away,6,0.6666666666666666,0.5773502691896257,3,0.6533333333333333,0.41494716787476443
5dc983b...,random_locations,3_4,both,correct_one_square_away,7,0.3333333333333333,0.5773502691896257,3,0.6533333333333333,0.3801066794650452
5dc983b...,random_locations,3_4,both,correct_one_square_away,8,0.3333333333333333,0.5773502691896257,3,0.6533333333333333,0.3431914047010434
5dc983b...,random_locations,4,both,mouse_error,1,233.71731054844867,NA,1,NA,NA
5dc983b...,random_locations,4,both,mouse_error,2,63.3090139711558,NA,1,NA,NA
5dc983b...,random_locations,4,both,mouse_error,3,54.59882095796575,NA,1,NA,NA
5dc983b...,random_locations,4,both,mouse_error,4,138.45859037993995,NA,1,NA,NA
5dc983b...,random_locations,4,both,mouse_error,5,179.22550390499674,NA,1,NA,NA
5dc983b...,random_locations,4,both,mouse_error,6,66.91622561083373,NA,1,NA,NA
5dc983b...,random_locations,4,both,mouse_error,7,155.24104241469135,NA,1,NA,NA
5dc983b...,random_locations,4,both,mouse_error,8,164.43321212577465,NA,1,NA,NA
5dc983b...,random_locations,4,both,correct_exact,1,0,NA,1,NA,NA
5dc983b...,random_locations,4,both,correct_exact,2,0,NA,1,NA,NA
5dc983b...,random_locations,4,both,correct_exact,3,0,NA,1,NA,NA
5dc983b...,random_locations,4,both,correct_exact,4,0,NA,1,NA,NA
5dc983b...,random_locations,4,both,correct_exact,5,0,NA,1,NA,NA
5dc983b...,random_locations,4,both,correct_exact,6,0,NA,1,NA,NA
5dc983b...,random_locations,4,both,correct_exact,7,0,NA,1,NA,NA
5dc983b...,random_locations,4,both,correct_exact,8,0,NA,1,NA,NA
5dc983b...,random_locations,4,both,correct_one_square_away,1,0,NA,1,NA,NA
5dc983b...,random_locations,4,both,correct_one_square_away,2,1,NA,1,NA,NA
